math_no_diff_int_no_div_no_pow_KBC_max_rules_1000,random_terms_small,1.702,0.0000676145
math_no_diff_int_no_div_no_pow_KBC_max_rules_2500,no_div_no_pow_random_terms_huge,25.432,0.0032188137
math_no_diff_int_no_div_no_pow_KBC_max_rules_2500,random_terms_huge,12.216,0.0030420156
math_no_diff_int_no_div_no_pow_KBC_max_rules_2500,no_div_no_pow_random_terms_large,11.036,0.0009544959
math_no_diff_int_no_div_no_pow_KBC_max_rules_2500,no_div_no_pow_random_terms_small,3.284,0.0001783998
math_no_diff_int_no_div_no_pow_KBC_max_rules_2500,random_terms_large,5.484,0.0008127295
math_no_diff_int_no_div_no_pow_KBC_max_rules_2500,random_terms_small,1.702,0.0001503886
math_no_diff_int_sep_div_KBC_max_rules_1000,no_div_no_pow_random_terms_huge,25.288,0.0014441796
math_no_diff_int_sep_div_KBC_max_rules_1000,random_terms_huge,21.328,0.0008875723
math_no_diff_int_sep_div_KBC_max_rules_1000,no_div_no_pow_random_terms_large,10.88,0.0003817420
math_no_diff_int_sep_div_KBC_max_rules_1000,no_div_no_pow_random_terms_small,3.286,0.0000684503
math_no_diff_int_sep_div_KBC_max_rules_1000,random_terms_large,8.864,0.0002940083
math_no_diff_int_sep_div_KBC_max_rules_1000,random_terms_small,2.68,0.0000563524
math_no_diff_int_sep_div_KBC_max_rules_2500,no_div_no_pow_random_terms_huge,25.56,0.0036550455
math_no_diff_int_sep_div_KBC_max_rules_2500,random_terms_huge,21.472,0.0025232043
math_no_diff_int_sep_div_KBC_max_rules_2500,no_div_no_pow_random_terms_large,11.028,0.0010612010
math_no_diff_int_sep_div_KBC_max_rules_2500,no_div_no_pow_random_terms_small,3.288,0.0001832746
math_no_diff_int_sep_div_KBC_max_rules_2500,random_terms_large,8.952,0.0007244576
math_no_diff_int_sep_div_KBC_max_rules_2500,random_terms_small,2.698,0.0001498266
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended_no_unorderable,no_div_no_pow_random_terms_huge,25.264,0.0004436761
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended_no_unorderable,random_terms_huge,21.504,0.0002808009
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended_no_unorderable,no_div_no_pow_random_terms_large,10.78,0.0001214033
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended_no_unorderable,no_div_no_pow_random_terms_small,3.28,0.0000215484
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended_no_unorderable,random_terms_large,8.936,0.0000897663
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended_no_unorderable,random_terms_small,2.676,0.0000175815
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended,no_div_no_pow_random_terms_huge,25.328,0.0014982095
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended,random_terms_huge,21.544,0.0008258783
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended,no_div_no_pow_random_terms_large,10.876,0.0004091996
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended,no_div_no_pow_random_terms_small,3.288,0.0000703989
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended,random_terms_large,8.96,0.0002741373
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_extended,random_terms_small,2.698,0.0000570315
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_no_unorderable,no_div_no_pow_random_terms_huge,25.256,0.0004420204
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_no_unorderable,random_terms_huge,21.496,0.0002698363
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_no_unorderable,no_div_no_pow_random_terms_large,10.788,0.0001112399
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_no_unorderable,no_div_no_pow_random_terms_small,3.28,0.0000192376
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_no_unorderable,random_terms_large,8.924,0.0000813726
math_no_diff_int_sep_div_plus_KBC_max_rules_1000_no_unorderable,random_terms_small,2.676,0.0000170453
math_no_diff_int_sep_div_plus_KBC_max_rules_1000,no_div_no_pow_random_terms_huge,25.28,0.0014242064
math_no_diff_int_sep_div_plus_KBC_max_rules_1000,random_terms_huge,21.536,0.0008382120
math_no_diff_int_sep_div_plus_KBC_max_rules_1000,no_div_no_pow_random_terms_large,10.88,0.0003859102
math_no_diff_int_sep_div_plus_KBC_max_rules_1000,no_div_no_pow_random_terms_small,3.288,0.0000679398
math_no_diff_int_sep_div_plus_KBC_max_rules_1000,random_terms_large,8.948,0.0002798661
math_no_diff_int_sep_div_plus_KBC_max_rules_1000,random_terms_small,2.698,0.0000578109
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended_no_unorderable,no_div_no_pow_random_terms_huge,25.44,0.0006077692
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended_no_unorderable,random_terms_huge,21.52,0.0003814835
